date,news,description,url,score,type
2025-11-09 13:43:07+00:00,Apple mock event 70-2,Mock description for Apple event 2.,https://example.com/apple/69/1,0.159424884159439,news_fm
2025-11-09 08:43:07+00:00,Apple mock event 70-3,Mock description for Apple event 3.,https://example.com/apple/69/2,0.029346308965135487,news_fm
2025-11-08 20:43:07+00:00,Apple mock event 71-1,Mock description for Apple event 1.,https://example.com/apple/70/0,-0.45757032800712943,news_fm
2025-11-08 13:43:07+00:00,Apple mock event 71-3,Mock description for Apple event 3.,https://example.com/apple/70/2,-0.21187863103345309,analytical note
2025-11-08 03:43:07+00:00,Apple mock event 71-2,Mock description for Apple event 2.,https://example.com/apple/70/1,-0.3467463835030175,twit
2025-11-07 18:43:07+00:00,Apple mock event 72-1,Mock description for Apple event 1.,https://example.com/apple/71/0,1.0,analytical note
2025-11-07 18:43:07+00:00,Apple mock event 72-2,Mock description for Apple event 2.,https://example.com/apple/71/1,-0.3003189599568956,news_fm
2025-11-07 06:43:07+00:00,Apple mock event 72-3,Mock description for Apple event 3.,https://example.com/apple/71/2,0.17643791901995334,news_fm
2025-11-06 18:43:07+00:00,Apple mock event 73-2,Mock description for Apple event 2.,https://example.com/apple/72/1,0.4124930540762615,analytical note
2025-11-06 15:43:07+00:00,Apple mock event 73-3,Mock description for Apple event 3.,https://example.com/apple/72/2,0.1156968915439323,analytical note
2025-11-06 05:43:07+00:00,Apple mock event 73-1,Mock description for Apple event 1.,https://example.com/apple/72/0,0.1424669059960438,analytical note
2025-11-05 21:43:07+00:00,Apple mock event 74-2,Mock description for Apple event 2.,https://example.com/apple/73/1,-0.5559254837357273,analytical note
2025-11-05 11:43:07+00:00,Apple mock event 74-3,Mock description for Apple event 3.,https://example.com/apple/73/2,-0.9211396121531418,twit
2025-11-05 10:43:07+00:00,Apple mock event 74-1,Mock description for Apple event 1.,https://example.com/apple/73/0,-1.0,news_fm
2025-11-04 17:43:07+00:00,Apple mock event 75-2,Mock description for Apple event 2.,https://example.com/apple/74/1,0.6102074586519372,analytical note
2025-11-04 17:43:07+00:00,Apple mock event 75-3,Mock description for Apple event 3.,https://example.com/apple/74/2,-0.5217414229264896,analytical note
2025-11-04 09:43:07+00:00,Apple mock event 75-1,Mock description for Apple event 1.,https://example.com/apple/74/0,0.4131648762215305,twit
2025-11-03 14:43:07+00:00,Apple mock event 76-3,Mock description for Apple event 3.,https://example.com/apple/75/2,0.11448732185118281,twit
2025-11-03 10:43:07+00:00,Apple mock event 76-2,Mock description for Apple event 2.,https://example.com/apple/75/1,0.2204751727578103,news
2025-11-03 05:43:07+00:00,Apple mock event 76-1,Mock description for Apple event 1.,https://example.com/apple/75/0,-0.0725926910158661,analytical note
2025-11-02 13:43:07+00:00,Apple mock event 77-3,Mock description for Apple event 3.,https://example.com/apple/76/2,-0.23040521104038028,analytical note
2025-11-02 06:43:07+00:00,Apple mock event 77-1,Mock description for Apple event 1.,https://example.com/apple/76/0,-0.9488940696814051,news
2025-11-02 06:43:07+00:00,Apple mock event 77-2,Mock description for Apple event 2.,https://example.com/apple/76/1,-0.11734701198771957,news
2025-11-01 17:43:07+00:00,Apple mock event 78-1,Mock description for Apple event 1.,https://example.com/apple/77/0,0.20156779395541635,analytical note
2025-11-01 15:43:07+00:00,Apple mock event 78-3,Mock description for Apple event 3.,https://example.com/apple/77/2,-0.6056061531329756,twit
2025-11-01 04:43:07+00:00,Apple mock event 78-2,Mock description for Apple event 2.,https://example.com/apple/77/1,-0.6564203065710944,news_fm
2025-10-31 19:43:07+00:00,Apple mock event 79-1,Mock description for Apple event 1.,https://example.com/apple/78/0,0.17218449529321306,analytical note
2025-10-31 10:43:07+00:00,Apple mock event 79-3,Mock description for Apple event 3.,https://example.com/apple/78/2,0.33341730063215125,news
2025-10-31 02:43:07+00:00,Apple mock event 79-2,Mock description for Apple event 2.,https://example.com/apple/78/1,-0.05904718765532614,twit
2025-10-30 19:43:07+00:00,Apple mock event 80-3,Mock description for Apple event 3.,https://example.com/apple/79/2,0.27279343559901037,news_fm
2025-10-30 12:43:07+00:00,Apple mock event 80-1,Mock description for Apple event 1.,https://example.com/apple/79/0,0.3850206580457032,analytical note
2025-10-30 08:43:07+00:00,Apple mock event 80-2,Mock description for Apple event 2.,https://example.com/apple/79/1,-0.18561254500207386,news
2025-10-29 08:43:07+00:00,Apple mock event 81-3,Mock description for Apple event 3.,https://example.com/apple/80/2,-0.5102423959999233,twit
2025-10-29 07:43:07+00:00,Apple mock event 81-2,Mock description for Apple event 2.,https://example.com/apple/80/1,-0.3074344092558609,news_fm
2025-10-29 02:43:07+00:00,Apple mock event 81-1,Mock description for Apple event 1.,https://example.com/apple/80/0,0.14808665682849587,twit
2025-10-28 19:43:07+00:00,Apple mock event 82-3,Mock description for Apple event 3.,https://example.com/apple/81/2,0.15160598968453728,twit
2025-10-28 10:43:07+00:00,Apple mock event 82-1,Mock description for Apple event 1.,https://example.com/apple/81/0,-0.24433979748624887,news
2025-10-28 05:43:07+00:00,Apple mock event 82-2,Mock description for Apple event 2.,https://example.com/apple/81/1,-0.500596188742281,analytical note
2025-10-27 09:43:07+00:00,Apple mock event 83-3,Mock description for Apple event 3.,https://example.com/apple/82/2,-0.31839302476739056,news_fm
2025-10-27 07:43:07+00:00,Apple mock event 83-1,Mock description for Apple event 1.,https://example.com/apple/82/0,0.2654867231787474,twit
2025-10-27 06:43:07+00:00,Apple mock event 83-2,Mock description for Apple event 2.,https://example.com/apple/82/1,-0.7621154928788597,news
2025-10-26 15:43:07+00:00,Apple mock event 84-1,Mock description for Apple event 1.,https://example.com/apple/83/0,-0.1407575091902174,news_fm
2025-10-26 12:43:07+00:00,Apple mock event 84-3,Mock description for Apple event 3.,https://example.com/apple/83/2,0.6428248518346731,news
2025-10-26 07:43:07+00:00,Apple mock event 84-2,Mock description for Apple event 2.,https://example.com/apple/83/1,-0.571275434019402,news_fm
2025-10-25 19:43:07+00:00,Apple mock event 85-2,Mock description for Apple event 2.,https://example.com/apple/84/1,-0.19102974135084497,analytical note
2025-10-25 10:43:07+00:00,Apple mock event 85-3,Mock description for Apple event 3.,https://example.com/apple/84/2,0.030634289341962086,news_fm
2025-10-25 04:43:07+00:00,Apple mock event 85-1,Mock description for Apple event 1.,https://example.com/apple/84/0,-0.5072545637752375,news_fm
2025-10-24 21:43:07+00:00,Apple mock event 86-1,Mock description for Apple event 1.,https://example.com/apple/85/0,0.5937866535378795,twit
2025-10-24 14:43:07+00:00,Apple mock event 86-2,Mock description for Apple event 2.,https://example.com/apple/85/1,0.6573852001585644,analytical note
2025-10-24 07:43:07+00:00,Apple mock event 86-3,Mock description for Apple event 3.,https://example.com/apple/85/2,-0.5232522176033945,twit
2025-10-23 15:43:07+00:00,Apple mock event 87-3,Mock description for Apple event 3.,https://example.com/apple/86/2,-0.31145027349940374,news_fm
2025-10-23 06:43:07+00:00,Apple mock event 87-1,Mock description for Apple event 1.,https://example.com/apple/86/0,0.1480865129107835,twit
2025-10-23 02:43:07+00:00,Apple mock event 87-2,Mock description for Apple event 2.,https://example.com/apple/86/1,0.7679852147440164,analytical note
2025-10-22 18:43:07+00:00,Apple mock event 88-2,Mock description for Apple event 2.,https://example.com/apple/87/1,-0.3848724974611681,analytical note
2025-10-22 18:43:07+00:00,Apple mock event 88-1,Mock description for Apple event 1.,https://example.com/apple/87/0,-0.5096022491551758,twit
2025-10-22 13:43:07+00:00,Apple mock event 88-3,Mock description for Apple event 3.,https://example.com/apple/87/2,0.6871707311590506,twit
2025-10-21 19:43:07+00:00,Apple mock event 89-1,Mock description for Apple event 1.,https://example.com/apple/88/0,-0.020417868924126323,news_fm
2025-10-21 12:43:07+00:00,Apple mock event 89-2,Mock description for Apple event 2.,https://example.com/apple/88/1,-0.5734334651014965,analytical note
2025-10-21 10:43:07+00:00,Apple mock event 89-3,Mock description for Apple event 3.,https://example.com/apple/88/2,-0.42873577535644175,news_fm
2025-10-20 21:43:07+00:00,Apple mock event 90-1,Mock description for Apple event 1.,https://example.com/apple/89/0,0.4006887403428172,twit
2025-10-20 17:43:07+00:00,Apple mock event 90-3,Mock description for Apple event 3.,https://example.com/apple/89/2,0.5442136097598432,analytical note
2025-10-20 06:43:07+00:00,Apple mock event 90-2,Mock description for Apple event 2.,https://example.com/apple/89/1,-0.06857970568184059,news
