date,news,description,url,score,type
2025-07-06T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.6261459581835515,news
2025-07-13T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.2842916925699258,twit
2025-07-13T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.4342785602926661,news
2025-07-13T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.1973424449376891,analytical note
2025-07-20T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.36814268878936374,analytical note
2025-07-20T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.08932899524824948,twit
2025-07-27T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.34781311986327895,analytical note
2025-07-27T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.885586509716132,twit
2025-07-27T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.10552988608558705,news
2025-08-03T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.009887850396042277,news
2025-08-03T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.20395486464564627,news_fm
2025-08-10T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.5536566707032504,analytical note
2025-08-10T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.32806432436420185,analytical note
2025-08-10T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.6072329162009458,news_fm
2025-08-17T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.12975832095323134,analytical note
2025-08-17T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.06086489687139806,news
2025-08-24T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.11134292359120232,news_fm
2025-08-24T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.0006199029010359462,news_fm
2025-08-24T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.1828022654581321,twit
2025-08-31T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.12983218380024003,twit
2025-08-31T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.25367920872915234,twit
2025-08-31T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.19458810005140884,twit
2025-09-07T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.2506199702484989,news_fm
2025-09-07T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.005712093147708555,news_fm
2025-09-07T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.26886284988382386,twit
2025-09-07T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.1529714473268086,analytical note
2025-09-14T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.16914950428558748,news_fm
2025-09-14T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.718799797322263,analytical note
2025-09-14T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.446674157998126,analytical note
2025-09-21T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.6051566219169741,news_fm
2025-09-21T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.5505346099294588,news
2025-09-21T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.35014581817746165,analytical note
2025-09-21T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.04166799736484586,news
2025-09-28T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.14415079121274668,twit
2025-09-28T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.6912765075680993,news
2025-09-28T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.3033738849869882,analytical note
2025-10-05T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.499215604508593,twit
2025-10-05T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.2868809311159628,news
2025-10-05T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.541799383859424,news
2025-10-05T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.011036107044672956,twit
2025-10-12T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.289203973725939,twit
2025-10-12T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.41074665126170173,news_fm
2025-10-12T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.48862379691328645,twit
2025-10-12T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.08747003092640251,twit
2025-10-19T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.03506989823574622,news_fm
2025-10-19T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.25640894827105226,news
2025-10-19T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.04354724085893489,news_fm
2025-10-19T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.18864990347093902,news
2025-10-26T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.20708125212260664,news_fm
2025-10-26T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.15840065612229,news_fm
2025-10-26T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.39810103006477543,news_fm
2025-11-02T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.4356525454536206,news_fm
2025-11-02T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.4029224103165071,analytical note
2025-11-09T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.09450637081696063,analytical note
2025-11-09T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.2584628806905258,news_fm
2025-11-09T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.28045899976494637,news_fm
2025-11-16T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.25415953960832327,analytical note
2025-11-16T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.0446203785898531,analytical note
2025-11-16T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.6369603492463457,twit
2025-11-16T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.06759668092338682,analytical note
2025-11-23T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.21023282293274473,twit
2025-11-23T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.1276557191544236,news
2025-11-30T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.22261263689116328,analytical note
2025-11-30T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.37815803885701077,twit
2025-12-07T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.3371856825903283,news_fm
2025-12-07T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.03229070143465397,analytical note
2025-12-14T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.6381654715417261,twit
2025-12-14T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.0639215957929728,twit
2025-12-14T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.6457831509307709,analytical note
2025-12-14T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.3344216401910518,twit
2025-12-21T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.07820252259851558,analytical note
2025-12-21T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.7189416471743106,news
2025-12-21T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.11150150516825781,news_fm
2025-12-28T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.16480415917573477,news_fm
2025-12-28T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.5738241439494147,twit
2026-01-04T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,-0.10976372936763547,twit
2026-01-04T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.2639622519293732,analytical note
2026-01-04T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.026220884183403338,news_fm
2026-01-11T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.33491797588514766,news
2026-01-11T21:43:07Z,Apple historical event,Mock historical event used for forecasting.,https://example.com/history,0.20120900250015294,analytical note
